Empresa;Abertura;Mês;Segmento
BRKME;362,58;11;Petróleo, Gás e Biocombustíveis
BRKME;658,27;12;Petróleo, Gás e Biocombustíveis
BRKME  FM;147,25;10;Oléo & Gás
BRKME  FM;168,74;11;Oléo & Gás
BRKME  FM;159,04;12;Oléo & Gás
BRML;107,57;10;Shoppings
BRML;219,74;11;Shoppings
BRML;255,22;12;Shoppings
BRML  FM;77,07;10;Shoppings
BRML  FM;91,84;11;Shoppings
BRML  FM;72,49;12;Shoppings
BRMLE;487,39;10;Shoppings
BRMLE;391,69;11;Shoppings
BRMLE;292,79;12;Shoppings
BRMLE  FM;66,64;10;Shoppings
BRMLE  FM;68,03;11;Shoppings
BRMLE  FM;64,31;12;Shoppings
BROADCOM INC;4173,47;10;BDR
BROADCOM INC;1060,4;11;BDR
BROADCOM INC;1234,83;12;BDR
BROADRIDGE F;392,74;11;BDR
BROADRIDGE F;187,66;12;BDR
BROOKFIELD A;419,17;10;BDR
BROOKFIELD A;560,37;11;BDR
BROOKFIELD A;953,44;12;BDR
BROWN FORMAN;1259,49;11;BDR
BRPR;0,69;11;#N/D
BRPR;10;12;#N/D
BRPRE;0,62;12;#N/D
BRSR;1,15;10;Serviços Bancários
BRSR;0,35;11;Serviços Bancários
BRSR;0,98;12;Serviços Bancários
BRSR    /EJ;1,49;12;Serviços Bancários
BRSRE;15,31;10;Serviços Bancários
BRSRE;4,83;11;Serviços Bancários
BRSRE;5,05;12;Serviços Bancários
BRSRE    /EJ;18,93;12;Serviços Bancários
BTGP BANCO;12206,06;10;Intermediários Financeiros
BTGP BANCO;11140,88;11;Intermediários Financeiros
BTGP BANCO;11777,42;12;Intermediários Financeiros
BTOW;1090,41;10;Tecnologia 
BTOW;543,15;11;Tecnologia 
BTOW;605,43;12;Tecnologia 
BTOWE;1453,74;10;Tecnologia 
BTOWE;2150,83;11;Tecnologia 
BTOWE;2302,26;12;Tecnologia 
CABLE ONE IN;54,5;10;BDR
CABLE ONE IN;103,52;11;BDR
CABLE ONE IN;343,58;12;BDR
CABOT OIL;747,64;10;BDR
CABOT OIL;466,75;11;BDR
CABOT OIL;784,42;12;BDR
CADENCE DESI;1264,93;10;BDR
CADENCE DESI;338,49;11;BDR
CADENCE DESI;325,5;12;BDR
CAIXAETFXBOV;2019,47;10;BDR
CAIXAETFXBOV;2053,86;11;BDR
CAIXAETFXBOV;2265,18;12;BDR
CAMBUCI;220,98;10;BDR
CAMBUCI;213,46;11;BDR
CAMBUCI;239,38;12;BDR
CAMIL;916,72;10;Alimentos Processados
CAMIL;888,29;11;Alimentos Processados
CAMIL;1073,95;12;Alimentos Processados
CAMPBELL SOU;266,81;10;BDR
CAMPBELL SOU;1475,9;12;BDR
CANAD NATION;586,81;10;BDR
CANAD NATION;1164,05;11;BDR
CANAD NATION;581,11;12;BDR
CANAD PACIFI;427,4;10;BDR
CANAD PACIFI;958,99;11;BDR
CANAD PACIFI;828,58;12;BDR
CANON INC;464,96;10;BDR
CANON INC;401,48;11;BDR
CANON INC;697,4;12;BDR
CAPITAL ONE;644,49;10;BDR
CAPITAL ONE;707,3;11;BDR
CAPITAL ONE;237,19;12;BDR
CAPRI HOLDI;615,84;10;BDR
CAPRI HOLDI;668,74;11;BDR
CAPRI HOLDI;2767,96;12;BDR
CARDINAL HEA;537,92;10;BDR
CARDINAL HEA;1796,29;11;BDR
CARDINAL HEA;3101,83;12;BDR
CARMAX INC;255,2;11;BDR
CARMAX INC;239,66;12;BDR
CARNIVAL COR;1457,28;10;BDR
CARNIVAL COR;1817,51;11;BDR
CARNIVAL COR;2228,68;12;BDR
CARREFOUR BR;1222,3;10;Comércio e Distribuição
CARREFOUR BR;1460,41;11;Comércio e Distribuição
CARREFOUR BR;1071,2;12;Comércio e Distribuição
CARRIER GLOB;732,68;11;BDR
CARRIER GLOB;774,7;12;BDR
CARTERS INC;722,44;10;BDR
CARTERS INC;461,27;11;BDR
CARTERS INC;467,77;12;BDR
CASAN;60,31;10;BDR
CATERPILLAR;16209,58;10;BDR
CATERPILLAR;16635,83;11;BDR
CATERPILLAR;16463,77;12;BDR
CBOE GLOBAL;1615,55;10;BDR
CBOE GLOBAL;2408,11;11;BDR
CBOE GLOBAL;2770,04;12;BDR
CBRE GROUP I;276,29;10;BDR
CBRE GROUP I;1229,79;11;BDR
CBRE GROUP I;661,79;12;BDR
CCR SA;1338,07;10;Rodovias
CCR SA;1161,51;11;Rodovias
CCR SA;1502,73;12;Rodovias
CCRO;45,84;10;Rodovias
CCRO;60,26;11;Rodovias
CCRO;139,68;12;Rodovias
CCRO    /ED;4,26;10;Rodovias
CCRO  FM;36,41;10;Rodovias
CCRO  FM;86,55;11;Rodovias
CCRO  FM;85,23;12;Rodovias
CCRO  FM/ED;17,96;10;Rodovias
CCROE;91,9;10;Rodovias
CCROE;126,71;11;Rodovias
CCROE;138,71;12;Rodovias
CCROE    /ED;15,18;10;Rodovias
CCROE  FM;48,56;10;Rodovias
CCROE  FM;53,26;11;Rodovias
CCROE  FM;52,92;12;Rodovias
CCROE  FM/ED;20,98;10;Rodovias
CDW CORP;71,28;10;BDR
CDW CORP;108,62;11;BDR
CDW CORP;171,25;12;BDR
CEA MODAS;1049,19;10;Comércio
CEA MODAS;727,12;11;Comércio
CEA MODAS;852,53;12;Comércio
CEAB;0,69;12;#N/D
CEABE;0,77;12;#N/D
CEB;10131,56;10;Energia Elétrica
CEB;9565,55;11;Energia Elétrica
CEB;14627,34;12;Energia Elétrica
CEDRO;663,35;10;Energia Elétrica
CEDRO;681,79;11;Energia Elétrica
CEDRO;736,77;12;Energia Elétrica
CEEE-D;1533,51;10;Energia Elétrica
CEEE-D;3395,7;11;Energia Elétrica
CEEE-D;3059,39;12;Energia Elétrica
CEEE-GT;13047,27;10;Energia Elétrica
CEEE-GT;11772,8;11;Energia Elétrica
CEEE-GT;9927,56;12;Energia Elétrica
CEG;658,58;10;Gás
CEG;567,88;11;Gás
CEG;966,52;12;Gás
CELANESE COR;650,91;10;BDR
CELANESE COR;676,71;11;BDR
CELANESE COR;340,46;12;BDR
CELESC;3288,79;10;Energia Elétrica
CELESC;3023,69;11;Energia Elétrica
CELESC;3598,28;12;Energia Elétrica
CELGPAR;433,4;10;Energia Elétrica
CELGPAR;294,03;11;Energia Elétrica
CELGPAR;610,87;12;Energia Elétrica
CELPE;250,36;10;Energia Elétrica
CELPE;518,89;11;Energia Elétrica
CELPE;1838,62;12;Energia Elétrica
CEMEPE;851,66;10;Investimentos
CEMEPE;958,75;11;Investimentos
CEMEPE;1317,08;12;Investimentos
CEMIG;1491,07;10;Energia Elétrica
CEMIG;1659,91;11;Energia Elétrica
CEMIG;1759,51;12;Energia Elétrica
CENTAURO;2866,38;10;Comércio
CENTAURO;2265,71;11;Comércio
CENTAURO;2206,58;12;Comércio
CENTENE CORP;1795,29;10;BDR
CENTENE CORP;2546,37;11;BDR
CENTENE CORP;1891,28;12;BDR
CENTERPOINT;478,78;10;BDR
CENTERPOINT;260,08;11;BDR
CENTERPOINT;576,31;12;BDR
CEPAC - CTBA;336;10;#N/D
CERNER CORP;203,37;10;BDR
CERNER CORP;409,6;11;BDR
CERNER CORP;196,88;12;BDR
CESP;3528,41;10;Energia Elétrica
CESP;3362,99;11;Energia Elétrica
CESP;3744,84;12;Energia Elétrica
CESP    /EJ;2,6;12;#N/D
CESPE;8,57;10;Energia Elétrica
CESPE;2,1;11;Energia Elétrica
CESPE;32,39;12;Energia Elétrica
CESPE    /EJ;0,58;12;#N/D
CF INDUSTRIE;158,22;11;BDR
CF INDUSTRIE;193,69;12;BDR
CH ROBINSON;4783,08;10;BDR
CH ROBINSON;1744,19;11;BDR
CH ROBINSON;238,1;12;BDR
CHARTER COMM;4637,97;10;BDR
CHARTER COMM;1112,38;11;BDR
CHARTER COMM;1131,22;12;BDR
CHECK POINT;677,31;10;BDR
CHECK POINT;657,75;11;BDR
CHECK POINT;1635,81;12;BDR
CHEVRON;4240,59;10;BDR
CHEVRON;4296,19;11;BDR
CHEVRON;4580,92;12;BDR
CHINA LIFE I;135,45;10;BDR
CHINA LIFE I;281,33;11;BDR
CHINA LIFE I;486,92;12;BDR
CHINA MOBILE;365,41;10;BDR
CHINA MOBILE;770,57;11;BDR
CHINA MOBILE;749,53;12;BDR
CHINA PETROL;336,7;10;BDR
CHINA PETROL;651,91;11;BDR
CHINA PETROL;741,23;12;BDR
CHIPOTLE MEX;1097,45;10;BDR
CHIPOTLE MEX;1410,85;11;BDR
CHIPOTLE MEX;1390,58;12;BDR
CHUBB LTD;356,74;10;BDR
CHUBB LTD;375,97;11;BDR
CHUNGHWA TEL;54,36;10;BDR
CHUNGHWA TEL;52,32;11;BDR
CHUNGHWA TEL;257,19;12;BDR
CHURCH DWIGH;2041,18;10;BDR
CHURCH DWIGH;1358,05;12;BDR
CIA HERING;1961,14;10;Roupas
CIA HERING;1475,35;11;Roupas
CIA HERING;1901,64;12;Roupas
CIAGRA;15750;12;BDR
CIEL;119,27;10;Serviços Bancários
CIEL;148,63;11;Serviços Bancários
CIEL;118,7;12;Serviços Bancários
CIEL    /EJ;5,54;12;Serviços Bancários
CIEL  FM;48,76;10;Serviços Bancários
CIEL  FM;51,48;11;Serviços Bancários
CIEL  FM;39,22;12;Serviços Bancários
CIEL  FM/EJ;1,85;12;Serviços Bancários
CIELE;845,1;10;Serviços Bancários
CIELE;632,67;11;Serviços Bancários
CIELE;617,9;12;Serviços Bancários
CIELE    /EJ;16,15;12;Serviços Bancários
CIELE  FM;40,7;10;Serviços Bancários
CIELE  FM;34,24;11;Serviços Bancários
CIELE  FM;27,44;12;Serviços Bancários
CIELE  FM/EJ;1,22;12;Serviços Bancários
CIELO;689,57;10;Serviços Bancários
CIELO;531,17;11;Serviços Bancários
CIELO;576,85;12;Serviços Bancários
CIGNA CORP;2712,75;10;BDR
CIGNA CORP;3699,61;11;BDR
CIGNA CORP;3708,48;12;BDR
CINCINNATI;441,63;10;BDR
CINCINNATI;419,94;11;BDR
CINCINNATI;230,9;12;BDR
CINTAS CORP;757,01;10;BDR
CINTAS CORP;771,1;11;BDR
CINTAS CORP;736,31;12;BDR
CISCO;3802,27;10;BDR
CISCO;885,46;11;BDR
CISCO;916,45;12;BDR
CITIGROUP;4739,13;10;BDR
CITIGROUP;903,63;11;BDR
CITIGROUP;1016,18;12;BDR
CITIZENS FIN;305,45;10;BDR
CITIZENS FIN;501,96;11;BDR
CITIZENS FIN;361,69;12;BDR
CITRIX SYSTE;4038,6;10;BDR
CITRIX SYSTE;1588,92;11;BDR
CITRIX SYSTE;338,08;12;BDR
CLOROX CO;597,43;10;BDR
CLOROX CO;546,4;11;BDR
CLOROX CO;255,88;12;BDR
CME GROUP;1346,31;10;BDR
CME GROUP;892,26;11;BDR
CME GROUP;1643,98;12;BDR
CMIG;54,27;10;Energia Elétrica
CMIG;100,02;11;Energia Elétrica
CMIG;391,51;12;Energia Elétrica
CMIG    /EJ;1,83;10;Energia Elétrica
CMIG  FM;37,52;10;Energia Elétrica
CMIG  FM;72,12;11;Energia Elétrica
CMIG  FM;80,03;12;Energia Elétrica
CMIG  FM/EJ;12,63;10;Energia Elétrica
CMIGE;94,82;10;Energia Elétrica
CMIGE;111,68;11;Energia Elétrica
CMIGE;172,78;12;Energia Elétrica
CMIGE    /EJ;6,61;10;Energia Elétrica
CMIGE  FM;33,13;10;Energia Elétrica
CMIGE  FM;37,56;11;Energia Elétrica
CMIGE  FM;48,63;12;Energia Elétrica
CMIGE  FM/EJ;17,43;10;Energia Elétrica
CMS ENERGY C;183,81;10;BDR
CMS ENERGY C;168,9;11;BDR
CMS ENERGY C;620,78;12;BDR
CNOOC LTD;86,87;10;BDR
CNOOC LTD;200,5;11;BDR
CNOOC LTD;565,61;12;BDR
CNTOE;1,76;11;#N/D
COCA COLA;5903,24;10;BDR
COCA COLA;5700,82;11;BDR
COCA COLA;5499,88;12;BDR
COELBA;1034;10;Energia Elétrica
COELBA;966,94;11;Energia Elétrica
COELBA;1627,22;12;Energia Elétrica
COELCE;3937,23;10;BDR
COELCE;3698,63;11;BDR
COELCE;4625,63;12;BDR
COGN;332,16;10;Educação
COGN;438,96;11;Educação
COGN;501,97;12;Educação
COGN  FM;51,78;10;Educação
COGN  FM;69,73;11;Educação
COGN  FM;65,79;12;Educação
COGNA ON;1063,45;10;Diversos
COGNA ON;1055,39;11;Diversos
COGNA ON;1119,9;12;Diversos
COGNE;3210,61;10;Educação
COGNE;2550,55;11;Educação
COGNE;2306,42;12;Educação
COGNE  FM;50,35;10;Educação
COGNE  FM;49,95;11;Educação
COGNE  FM;48,01;12;Educação
COGNIZANT;847,08;10;BDR
COGNIZANT;2083,5;11;BDR
COGNIZANT;842,66;12;BDR
COLGATE;5814,28;10;BDR
COLGATE;7367,99;11;BDR
COLGATE;7902,18;12;BDR
COMCAST;3900,88;10;BDR
COMCAST;1051,83;11;BDR
COMCAST;1048,85;12;BDR
COMERICA INC;119,75;10;BDR
COMERICA INC;549,28;11;BDR
COMERICA INC;135,49;12;BDR
COMGAS;13143,2;10;Gás
COMGAS;13622,84;11;Gás
COMGAS;14113,31;12;Gás
CONAGRA BRAN;416,67;10;BDR
CONAGRA BRAN;204,69;11;BDR
CONCHO RESOU;244,52;10;BDR
CONCHO RESOU;405,15;11;BDR
CONCHO RESOU;467,49;12;BDR
CONSOLIDATED;225,45;10;BDR
CONSOLIDATED;432,14;11;BDR
CONSOLIDATED;946,17;12;BDR
CONST A LIND;145,08;12;Construção Civil
CONSTELLATIO;505,82;10;BDR
CONSTELLATIO;262,39;11;BDR
CONSTELLATIO;1350,47;12;BDR
COOPER COMPA;193,9;10;BDR
COOPER COMPA;192,69;11;BDR
COPART INC;956,62;10;BDR
COPART INC;678,87;11;BDR
COPART INC;1263,87;12;BDR
COPASA;3027,2;10;Saneamento 
COPASA;5374,95;11;Saneamento 
COPASA;1421,13;12;Saneamento 
COPEL;7257,51;10;Energia Elétrica
COPEL;7342,1;11;Energia Elétrica
COPEL;10220,66;12;Energia Elétrica
COPHILLIPS;533,69;10;BDR
COPHILLIPS;849,62;11;BDR
COPHILLIPS;850,9;12;BDR
CORE MIDCAP;587,32;12;BDR
CORE SP 500;622,3;12;BDR
CORE SP TOTA;610,81;12;BDR
COREMSCI EMK;1043,21;12;BDR
COREMSCI EUR;44,29;11;BDR
COREMSCI EUR;876,04;12;BDR
COREMSCIEAFE;353,33;12;BDR
CORESMALLCAP;456,3;12;BDR
CORNING INC;949,72;10;BDR
CORNING INC;589,48;11;BDR
CORNING INC;1150,68;12;BDR
CORTEVA INC;138,65;10;BDR
CORTEVA INC;593,03;11;BDR
CORTEVA INC;753,41;12;BDR
COSAN;4144,23;10;Petróleo, Gás e Biocombustíveis
COSAN;3960,55;11;Petróleo, Gás e Biocombustíveis
COSAN;7029,08;12;Petróleo, Gás e Biocombustíveis
COSAN LOG;1116,78;10;Transporte
COSAN LOG;1149,39;11;Transporte
COSAN LOG;1332,29;12;Transporte
COSERN;403,88;10;BDR
COSERN;436,08;11;BDR
COSERN;691,19;12;BDR
COSTAR GROUP;95,94;11;BDR
COSTAR GROUP;140,5;12;BDR
COSTCO;7631,58;10;BDR
COSTCO;1039,68;11;BDR
COSTCO;969,54;12;BDR
COTEMINAS;541,28;10;BDR
COTEMINAS;620,06;11;BDR
COTEMINAS;751,4;12;BDR
COTY INC;172,11;10;BDR
COTY INC;284,77;11;BDR
COTY INC;367,63;12;BDR
COUPA SOFTWA;58;10;BDR
COUPA SOFTWA;114,85;11;BDR
COUPA SOFTWA;399,11;12;BDR
CPFE;1,31;10;Energia Elétrica
CPFE;27,5;11;Energia Elétrica
CPFE;2,53;12;Energia Elétrica
CPFEE;3,17;10;Energia Elétrica
CPFEE;2,33;11;Energia Elétrica
CPFEE;63,99;12;Energia Elétrica
CPFL ENERGIA;1415,03;10;Energia Elétrica
CPFL ENERGIA;1669,11;11;Energia Elétrica
CPFL ENERGIA;1700,68;12;Energia Elétrica
CPLE;365,56;10;Energia Elétrica
CPLE;864,71;11;Energia Elétrica
CPLE;1176,19;12;Energia Elétrica
CPLE    /EJ;7,38;12;Energia Elétrica
CPLE  FM;210,39;10;Energia Elétrica
CPLE  FM;200,58;11;Energia Elétrica
CPLE  FM;199,79;12;Energia Elétrica
CPLE  FM/EJ;19,76;12;Energia Elétrica
CPLEE;110,38;10;Energia Elétrica
CPLEE;38,49;11;Energia Elétrica
CPLEE;197,62;12;Energia Elétrica
CPLEE    /EJ;0,58;12;Energia Elétrica
CPLEE  FM;142,51;10;Energia Elétrica
CPLEE  FM;177,28;11;Energia Elétrica
CPLEE  FM;135,18;12;Energia Elétrica
CPLEE  FM/EJ;18,13;12;Energia Elétrica
CR2;544,73;10;BDR
CR2;481,66;11;BDR
CR2;833,18;12;BDR
CREDIT ACCEP;674,17;11;BDR
CREDIT ACCEP;1015,21;12;BDR
CREDIT SUISS;175,98;10;BDR
CREDIT SUISS;507,03;11;BDR
CREDIT SUISS;457,27;12;BDR
CRFB;17,47;10;Varejo
CRFB;48,77;11;Varejo
CRFB;70,95;12;Varejo
CRFBE;42,92;10;Varejo
CRFBE;103,74;11;Varejo
CRFBE;111,52;12;Varejo
CRH PLC;208,07;11;BDR
CRH PLC;1235,04;12;BDR
CRISTAL;2377,78;10;Químicos
CRISTAL;2505,08;11;Químicos
CRISTAL;3299,76;12;Químicos
CROWN CASTLE;2070,27;10;BDR
CROWN CASTLE;900,43;11;BDR
CROWN CASTLE;2853,73;12;BDR
CSAN;1453,61;10;Siderurgia e Metalurgia
CSAN;3023,98;11;Siderurgia e Metalurgia
CSAN;1549,59;12;Siderurgia e Metalurgia
CSAN  FM;405,72;10;Setor Quimico
CSAN  FM;557,95;11;Setor Quimico
CSAN  FM;447,91;12;Setor Quimico
CSANE;1965,98;10;Siderurgia e Metalurgia
CSANE;444,71;11;Siderurgia e Metalurgia
CSANE;1606,24;12;Siderurgia e Metalurgia
CSANE  FM;393,28;10;Setor Quimico
CSANE  FM;321,22;11;Setor Quimico
CSANE  FM;438,26;12;Setor Quimico
CSMG;1;10;Setor Quimico
CSMG;3,9;11;Setor Quimico
CSMG;65,69;12;Setor Quimico
CSMG    /EB;2,67;12;#N/D
CSMG    /ED;7,15;11;#N/D
CSMG    /EDB;0,7;11;#N/D
CSMG    /EDB;0,5;12;#N/D
CSNA;1303,67;10;Siderurgia e Metalurgia
CSNA;1263,79;11;Siderurgia e Metalurgia
CSNA;2513,27;12;Siderurgia e Metalurgia
CSNA  FM;247,91;10;Setor Quimico
CSNA  FM;201,88;11;Setor Quimico
CSNA  FM;342,7;12;Setor Quimico
CSNAE;1155,11;10;Siderurgia e Metalurgia
CSNAE;1441,01;11;Siderurgia e Metalurgia
CSNAE;1441,23;12;Siderurgia e Metalurgia
CSNAE  FM;162,12;10;Setor Quimico
CSNAE  FM;165,46;11;Setor Quimico
CSNAE  FM;221,87;12;Setor Quimico
CSU CARDSYST;698,43;10;Serviços Financeiros Diversos
CSU CARDSYST;640,89;11;Serviços Financeiros Diversos
CSU CARDSYST;611,88;12;Serviços Financeiros Diversos
CSX CORP;460,14;10;BDR
CSX CORP;249,3;11;BDR
CTRIPCOM;1374,81;10;BDR
CTRIPCOM;2373,43;11;BDR
CTRIPCOM;2426,44;12;BDR
CURY S/A;555,98;10;Construção Civil
CURY S/A;483,91;11;Construção Civil
CURY S/A;617,92;12;Construção Civil
CVC BRASIL;2050,5;10;Viagens e Lazer
CVC BRASIL;2277,94;11;Viagens e Lazer
CVC BRASIL;3591,98;12;Viagens e Lazer
CVCB;54,64;10;Turismo
CVCB;81,11;11;Turismo
CVCB;326,47;12;Turismo
CVCBE;174,99;10;Turismo
CVCBE;239,92;11;Turismo
CVCBE;714,78;12;Turismo
CVS HEALTH;3300,46;10;BDR
CVS HEALTH;3626,09;11;BDR
CVS HEALTH;3623,62;12;BDR
CYRE;461,87;10;Construção Civil
CYRE;576,79;11;Construção Civil
CYRE;467,36;12;Construção Civil
CYRE    /ED;630,01;12;Construção Civil
CYRE  FM;242,7;10;Construção Civil
CYRE  FM;202,05;11;Construção Civil
CYRE  FM;108,84;12;Construção Civil
CYRE  FM/ED;77,36;12;Construção Civil
CYRE COM-CCP;646,58;10;Exploração de Imóveis
CYRE COM-CCP;689,6;11;Exploração de Imóveis
CYRE COM-CCP;821,84;12;Exploração de Imóveis
CYREE;169,96;10;Construção Civil
CYREE;409,96;11;Construção Civil
CYREE;141,66;12;Construção Civil
CYREE    /ED;310,35;12;Construção Civil
CYREE  FM;149,99;10;Construção Civil
CYREE  FM;153,02;11;Construção Civil
CYREE  FM;78,35;12;Construção Civil
CYREE  FM/ED;87,28;12;Construção Civil
CYRELA REALT;2672,19;10;Construção Civil
CYRELA REALT;2426,77;11;Construção Civil
CYRELA REALT;3316,37;12;Construção Civil
D1000VFARMA;713,15;10;Comércio e Distribuição
D1000VFARMA;681,79;11;Comércio e Distribuição
D1000VFARMA;662,65;12;Comércio e Distribuição
DANAHER CORP;2298,67;10;BDR
DANAHER CORP;4724,78;11;BDR
DANAHER CORP;3748,86;12;BDR
DARDEN RESTA;267,22;10;BDR
DARDEN RESTA;601,48;11;BDR
DARDEN RESTA;455;12;BDR
DASA;2172,62;10;Medicina Diagnóstica
DASA;1858,77;11;Medicina Diagnóstica
DASA;2612,45;12;Medicina Diagnóstica
DATADOG INC;226,01;10;BDR
DATADOG INC;200,44;11;BDR
DATADOG INC;380,25;12;BDR
DAVITA INC;2994,61;10;BDR
DAVITA INC;2891,44;11;BDR
DAVITA INC;2312,26;12;BDR
DEERE CO;7972,46;10;BDR
DEERE CO;13108,03;11;BDR
DEERE CO;9348,13;12;BDR
DELL TECHNOL;6801,85;10;BDR
DELL TECHNOL;5368,9;11;BDR
DELL TECHNOL;4457,57;12;BDR
DELTA;3383,51;10;BDR
DELTA;3787,3;11;BDR
DELTA;3402,67;12;BDR
DENTSPLY SIR;274,6;10;BDR
DENTSPLY SIR;529,14;11;BDR
DEUTSCHE AK;526,99;10;BDR
DEUTSCHE AK;985,89;11;BDR
DEUTSCHE AK;1147,78;12;BDR
DEVON ENERGY;394,98;10;BDR
DEVON ENERGY;900,45;11;BDR
DEVON ENERGY;1118,29;12;BDR
DEXCOM INC;88,71;10;BDR
DEXCOM INC;254,43;11;BDR
DEXCOM INC;406,73;12;BDR
DIAGEO PL;4654,58;10;BDR
DIAGEO PL;9940,18;11;BDR
DIAGEO PL;8975,87;12;BDR
DIAMONDBACK;637,11;10;BDR
DIAMONDBACK;1184,38;11;BDR
DIAMONDBACK;1805,68;12;BDR
DIGITAL REAL;1952,51;10;BDR
DIGITAL REAL;2289,81;11;BDR
DIGITAL REAL;2394,31;12;BDR
DIMED;2327,76;10;BDR
DIMED;2504,77;11;BDR
DIMED;2833,47;12;BDR
DIRECIONAL;1453,45;10;Construção Civil
DIRECIONAL;725,3;11;Construção Civil
DIRECIONAL;895,15;12;Construção Civil
DIRR;1,15;10;BDR
DIRR;0,25;11;BDR
DIRR;1,14;12;BDR
DIRRE;4,56;10;BDR
DIRRE;13,69;11;BDR
DIRRE;18,24;12;BDR
DISCOVER FIN;909,4;10;BDR
DISCOVER FIN;592,12;11;BDR
DISCOVER FIN;675,55;12;BDR
DISCOVERY IN;1016;10;BDR
DISCOVERY IN;1170,2;11;BDR
DISCOVERY IN;1382,71;12;BDR
DISH NETWORK;146,27;10;BDR
DISH NETWORK;1549,27;11;BDR
DISH NETWORK;1188,99;12;BDR
DOCUSIGN INC;566,36;10;BDR
DOCUSIGN INC;1197,67;11;BDR
DOCUSIGN INC;1209,65;12;BDR
DOHLER;953,89;10;BDR
DOHLER;860,94;11;BDR
DOHLER;1025,42;12;BDR
DOLLAR GENER;8549,39;10;BDR
DOLLAR GENER;8742,87;11;BDR
DOLLAR GENER;9292,03;12;BDR
DOLLAR TREE;1066;11;BDR
DOLLAR TREE;559,79;12;BDR
DOMINION ENE;915,94;10;BDR
DOMINION ENE;1345,33;11;BDR
DOMINION ENE;1925,06;12;BDR
DOMMO;84,59;10;Petróleo, Gás e Biocombustíveis
DOMMO;86,76;11;Petróleo, Gás e Biocombustíveis
DOMMO;84,5;12;Petróleo, Gás e Biocombustíveis
DOVER CORP;1606,79;12;BDR
DOW INC;131,23;10;BDR
DOW INC;508,59;11;BDR
DOW INC;910,59;12;BDR
DR HORTON IN;2501,15;10;BDR
DR HORTON IN;1197,99;11;BDR
DR HORTON IN;1131,89;12;BDR
DR REDDYS LA;189,87;10;BDR
DR REDDYS LA;236,13;11;BDR
DR REDDYS LA;56,45;12;BDR
DTCOM-DIRECT;266,9;10;Serviços Diversos
DTCOM-DIRECT;249,02;11;Serviços Diversos
DTCOM-DIRECT;229,48;12;Serviços Diversos
DTE ENERGY C;870,15;10;BDR
DTE ENERGY C;355,84;11;BDR
DTE ENERGY C;314,87;12;BDR
DTEX;1,95;10;BDR
DTEXE;15,63;10;BDR
DUKE ENERGY;3660,86;10;BDR
DUKE ENERGY;6669,58;11;BDR
DUKE ENERGY;6164,09;12;BDR
DUKE REALTY;651,74;10;BDR
DUKE REALTY;217,11;11;BDR
DUKE REALTY;1638,35;12;BDR
DUPONT N INC;979,66;10;BDR
DUPONT N INC;1720,87;11;BDR
DUPONT N INC;2745,18;12;BDR
DURATEX;1735,78;10;BDR
DURATEX;1160,8;11;BDR
DURATEX;1524,74;12;BDR
DXC TECHNOLO;983,62;10;BDR
DXC TECHNOLO;643,2;11;BDR
DXC TECHNOLO;752,04;12;BDR
EASTMAN CHEM;471,31;11;BDR
EATON CORP P;3602,59;10;BDR
EATON CORP P;1900,61;11;BDR
EATON CORP P;2979,99;12;BDR
EBAY;2856,73;10;BDR
EBAY;2668,31;11;BDR
EBAY;2497,7;12;BDR
ECOLAB INC;2259,86;10;BDR
ECOLAB INC;1697,49;11;BDR
ECOLAB INC;839,71;12;BDR
ECOPETROL SA;107,41;10;BDR
ECOPETROL SA;218,46;11;BDR
ECOPETROL SA;365,72;12;BDR
ECOR;18,88;10;BDR
ECOR;89,59;11;BDR
ECOR;151,36;12;BDR
ECOR  FM;35,93;10;BDR
ECOR  FM;58,89;11;BDR
ECOR  FM;64,11;12;BDR
ECORE;134,75;10;BDR
ECORE;193,26;11;BDR
ECORE;112,83;12;BDR
ECORE  FM;41,47;10;BDR
ECORE  FM;39,4;11;BDR
ECORE  FM;41,64;12;BDR
ECORODOVIAS;1041,92;10;BDR
ECORODOVIAS;948,45;11;BDR
ECORODOVIAS;863,14;12;BDR
EDIPAN;980,01;12;BDR
EDISON INTER;646,63;10;BDR
EDISON INTER;320,56;11;BDR
EDWARDS LIFE;1463,17;10;BDR
EDWARDS LIFE;1557,32;11;BDR
EDWARDS LIFE;1335,68;12;BDR
EGIE;85,49;10;Energia
EGIE;291,38;11;Energia
EGIE;30,06;12;Energia
EGIE    /EDJ;263,96;12;#N/D
EGIE  FM;86,28;10;Energia
EGIE  FM;128,67;11;Energia
EGIE  FM;67,65;12;Energia
EGIE  FM/EDJ;50,37;12;#N/D
EGIEE;304,97;10;Energia
EGIEE;158,13;11;Energia
EGIEE;11,25;12;Energia
EGIEE    /ED;187,67;12;Energia
EGIEE  FM;140,16;10;Energia
EGIEE  FM;140,91;11;Energia
EGIEE  FM;62,1;12;Energia
EGIEE  FM/ED;37,44;12;Energia
ELECTR ARTS;7627,3;10;BDR
ELECTR ARTS;6579,86;11;BDR
ELECTR ARTS;6976,53;12;BDR
ELEKTRO;674,91;10;Energia Elétrica
ELEKTRO;1301,31;11;Energia Elétrica
ELEKTRO;998,62;12;Energia Elétrica
ELET;967,35;10;Energia Elétrica
ELET;1225,87;11;Energia Elétrica
ELET;2365,44;12;Energia Elétrica
